CustomerID,Country,CountryIndex,RecencyDays,Frequency,Monetary,LastPurchaseTS,PurchaseHour,PurchaseMonth,DayOfWeek,is_weekend
12431,Belgium,4.0,60,6,2709.03,2011-10-10T14:49:00.000+03:00,14,10,2,0
15582,United Kingdom,0.0,24,3,682.91,2011-11-15T09:55:00.000+03:00,9,11,3,0
12695,France,2.0,7,7,1393.08,2011-12-02T13:22:00.000+03:00,13,12,6,1
17330,United Kingdom,0.0,22,4,333.8,2011-11-17T08:56:00.000+03:00,8,11,5,0
13642,United Kingdom,0.0,215,4,472.2,2011-05-08T12:34:00.000+03:00,12,5,1,0
16998,United Kingdom,0.0,149,4,212.4,2011-07-13T09:44:00.000+03:00,9,7,4,0
18212,United Kingdom,0.0,326,2,514.37,2011-01-17T16:14:00.000+03:00,16,1,2,0
12675,Italy,9.0,553,2,957.25,2010-06-04T09:49:00.000+03:00,9,6,6,1
16405,United Kingdom,0.0,302,2,74.85,2011-02-10T15:24:00.000+03:00,15,2,5,0
17168,United Kingdom,0.0,498,1,393.9,2010-07-29T12:33:00.000+03:00,12,7,5,0
17117,United Kingdom,0.0,288,1,116.2,2011-02-24T13:54:00.000+03:00,13,2,5,0
15038,United Kingdom,0.0,58,9,1146.53,2011-10-12T11:33:00.000+03:00,11,10,4,0
13543,United Kingdom,0.0,634,2,1276.41,2010-03-15T13:34:00.000+03:00,13,3,2,0
16274,United Kingdom,0.0,373,1,351.75,2010-12-01T15:35:00.000+03:00,15,12,4,0
17537,United Kingdom,0.0,29,2,787.11,2011-11-10T10:56:00.000+03:00,10,11,5,0
16808,United Kingdom,0.0,99,2,261.22,2011-09-01T19:34:00.000+03:00,19,9,5,0
14287,United Kingdom,0.0,8,2,159.35,2011-12-01T13:25:00.000+03:00,13,12,5,0
13585,United Kingdom,0.0,530,3,375.3,2010-06-27T12:33:00.000+03:00,12,6,1,0
16513,United Kingdom,0.0,4,4,874.59,2011-12-05T10:18:00.000+03:00,10,12,2,0
14660,United Kingdom,0.0,86,2,285.74,2011-09-14T11:34:00.000+03:00,11,9,4,0
14853,United Kingdom,0.0,24,5,1289.51,2011-11-15T16:56:00.000+03:00,16,11,3,0
13407,United Kingdom,0.0,578,3,1953.34,2010-05-10T12:41:00.000+03:00,12,5,2,0
13792,United Kingdom,0.0,66,3,383.95,2011-10-04T14:31:00.000+03:00,14,10,3,0
14190,United Kingdom,0.0,666,1,79.9,2010-02-11T14:27:00.000+03:00,14,2,5,0
16595,United Kingdom,0.0,61,5,1730.87,2011-10-09T13:15:00.000+03:00,13,10,1,0
12589,France,2.0,28,8,4695.66,2011-11-11T10:19:00.000+03:00,10,11,6,1
17286,United Kingdom,0.0,21,3,291.68,2011-11-18T12:47:00.000+03:00,12,11,6,1
16810,United Kingdom,0.0,192,2,719.64,2011-05-31T15:32:00.000+03:00,15,5,3,0
15954,United Kingdom,0.0,589,1,190.75,2010-04-29T13:35:00.000+03:00,13,4,5,0
14932,Channel Islands,15.0,365,2,635.53,2010-12-09T11:48:00.000+03:00,11,12,5,0
12694,France,2.0,70,3,1456.55,2011-09-30T13:06:00.000+03:00,13,9,6,1
14019,United Kingdom,0.0,46,3,1040.41,2011-10-24T10:13:00.000+03:00,10,10,2,0
16307,United Kingdom,0.0,429,3,1106.96,2010-10-06T14:31:00.000+03:00,14,10,4,0
15634,United Kingdom,0.0,17,2,554.65,2011-11-22T16:28:00.000+03:00,16,11,3,0
15297,United Kingdom,0.0,10,3,641.94,2011-11-29T16:32:00.000+03:00,16,11,3,0
13753,United Kingdom,0.0,287,4,1851.57,2011-02-25T12:48:00.000+03:00,12,2,6,1
13887,United Kingdom,0.0,204,1,349.55,2011-05-19T17:22:00.000+03:00,17,5,5,0
17027,United Kingdom,0.0,78,9,1265.27,2011-09-22T12:24:00.000+03:00,12,9,5,0
18025,United Kingdom,0.0,379,6,1076.14,2010-11-25T12:37:00.000+03:00,12,11,5,0
12358,Austria,12.0,1,5,2635.53,2011-12-08T10:26:00.000+03:00,10,12,5,0
14928,United Kingdom,0.0,627,1,223.91,2010-03-22T09:14:00.000+03:00,9,3,2,0
16213,United Kingdom,0.0,78,1,159.0,2011-09-22T10:03:00.000+03:00,10,9,5,0
13074,United Kingdom,0.0,511,3,602.5,2010-07-16T16:53:00.000+03:00,16,7,6,1
16372,United Kingdom,0.0,33,5,1290.31,2011-11-06T13:08:00.000+03:00,13,11,1,0
16866,United Kingdom,0.0,140,3,207.74,2011-07-22T10:06:00.000+03:00,10,7,6,1
16822,United Kingdom,0.0,686,1,154.15,2010-01-22T14:22:00.000+03:00,14,1,6,1
15814,United Kingdom,0.0,16,6,1797.0,2011-11-23T08:17:00.000+03:00,8,11,4,0
17055,United Kingdom,0.0,445,1,232.85,2010-09-20T12:21:00.000+03:00,12,9,2,0
16127,United Kingdom,0.0,39,2,801.31,2011-10-31T13:58:00.000+03:00,13,10,2,0
16693,United Kingdom,0.0,68,5,1096.32,2011-10-02T11:10:00.000+03:00,11,10,1,0
14128,United Kingdom,0.0,60,3,924.21,2011-10-10T12:00:00.000+03:00,12,10,2,0
17980,United Kingdom,0.0,165,4,437.92,2011-06-27T12:01:00.000+03:00,12,6,2,0
12519,Germany,1.0,63,2,702.62,2011-10-07T09:26:00.000+03:00,9,10,6,1
17299,United Kingdom,0.0,11,6,868.87,2011-11-28T12:01:00.000+03:00,12,11,2,0
17381,United Kingdom,0.0,151,5,632.31,2011-07-11T12:17:00.000+03:00,12,7,2,0
16450,United Kingdom,0.0,149,3,1238.67,2011-07-13T11:47:00.000+03:00,11,7,4,0
15430,United Kingdom,0.0,467,2,954.75,2010-08-29T10:42:00.000+03:00,10,8,1,0
17476,United Kingdom,0.0,395,2,489.86,2010-11-09T10:21:00.000+03:00,10,11,3,0
17737,United Kingdom,0.0,9,2,137.64,2011-11-30T15:16:00.000+03:00,15,11,4,0
17751,United Kingdom,0.0,421,1,143.94,2010-10-14T13:57:00.000+03:00,13,10,5,0
15646,United Kingdom,0.0,157,5,751.21,2011-07-05T09:53:00.000+03:00,9,7,3,0
16069,United Kingdom,0.0,417,1,457.7,2010-10-18T10:32:00.000+03:00,10,10,2,0
17573,United Kingdom,0.0,29,3,336.44,2011-11-10T13:01:00.000+03:00,13,11,5,0
14419,United Kingdom,0.0,10,7,1254.64,2011-11-29T11:22:00.000+03:00,11,11,3,0
16482,United Kingdom,0.0,15,1,167.34,2011-11-24T12:33:00.000+03:00,12,11,5,0
18170,United Kingdom,0.0,33,9,2495.6,2011-11-06T14:35:00.000+03:00,14,11,1,0
15346,United Kingdom,0.0,332,3,596.12,2011-01-11T11:18:00.000+03:00,11,1,3,0
16281,United Kingdom,0.0,72,2,489.9,2011-09-28T14:57:00.000+03:00,14,9,4,0
17041,United Kingdom,0.0,26,6,1578.08,2011-11-13T11:21:00.000+03:00,11,11,1,0
12964,United Kingdom,0.0,437,1,132.24,2010-09-28T17:47:00.000+03:00,17,9,3,0
13857,United Kingdom,0.0,393,6,928.63,2010-11-11T12:54:00.000+03:00,12,11,5,0
16461,United Kingdom,0.0,177,3,1474.55,2011-06-15T12:07:00.000+03:00,12,6,4,0
16098,United Kingdom,0.0,87,14,2815.64,2011-09-13T09:59:00.000+03:00,9,9,3,0
13046,United Kingdom,0.0,30,3,949.25,2011-11-09T08:36:00.000+03:00,8,11,4,0
15969,United Kingdom,0.0,2,5,1127.05,2011-12-07T11:06:00.000+03:00,11,12,4,0
15661,United Kingdom,0.0,317,7,599.07,2011-01-26T13:56:00.000+03:00,13,1,4,0
13919,Denmark,14.0,59,4,1280.36,2011-10-11T14:24:00.000+03:00,14,10,3,0
12407,Belgium,4.0,49,5,1417.36,2011-10-21T10:11:00.000+03:00,10,10,6,1
17864,United Kingdom,0.0,12,5,824.49,2011-11-27T11:15:00.000+03:00,11,11,1,0
17284,United Kingdom,0.0,60,8,2638.42,2011-10-10T14:38:00.000+03:00,14,10,2,0
15639,United Kingdom,0.0,134,3,1065.08,2011-07-28T14:30:00.000+03:00,14,7,5,0
15928,United Kingdom,0.0,656,1,293.53,2010-02-21T15:16:00.000+03:00,15,2,1,0
17601,United Kingdom,0.0,239,2,348.52,2011-04-14T18:02:00.000+03:00,18,4,5,0
16895,United Kingdom,0.0,64,5,1102.9,2011-10-06T12:15:00.000+03:00,12,10,5,0
12489,France,2.0,336,1,334.93,2011-01-07T13:13:00.000+03:00,13,1,6,1
18093,United Kingdom,0.0,120,4,543.55,2011-08-11T14:34:00.000+03:00,14,8,5,0
16943,United Kingdom,0.0,211,5,1299.49,2011-05-12T11:57:00.000+03:00,11,5,5,0
17374,United Kingdom,0.0,218,3,727.11,2011-05-05T09:05:00.000+03:00,9,5,5,0
18276,United Kingdom,0.0,43,6,1550.14,2011-10-27T10:54:00.000+03:00,10,10,5,0
15526,United Kingdom,0.0,33,2,148.44,2011-11-06T15:04:00.000+03:00,15,11,1,0
15630,United Kingdom,0.0,45,3,1458.0,2011-10-25T15:36:00.000+03:00,15,10,3,0
17832,United Kingdom,0.0,49,1,148.53,2011-10-21T11:43:00.000+03:00,11,10,6,1
18240,United Kingdom,0.0,46,1,125.58,2011-10-24T13:06:00.000+03:00,13,10,2,0
14975,United Kingdom,0.0,57,2,231.1,2011-10-13T14:08:00.000+03:00,14,10,5,0
14715,United Kingdom,0.0,24,7,1590.75,2011-11-15T12:10:00.000+03:00,12,11,3,0
15943,United Kingdom,0.0,649,2,271.29,2010-02-28T12:49:00.000+03:00,12,2,1,0
14294,United Kingdom,0.0,407,1,375.34,2010-10-28T16:25:00.000+03:00,16,10,5,0
12604,France,2.0,79,2,254.18,2011-09-21T14:08:00.000+03:00,14,9,4,0
15708,United Kingdom,0.0,40,9,3833.39,2011-10-30T10:54:00.000+03:00,10,10,1,0
18161,United Kingdom,0.0,15,6,1734.98,2011-11-24T16:40:00.000+03:00,16,11,5,0
17859,United Kingdom,0.0,304,1,118.52,2011-02-08T10:32:00.000+03:00,10,2,3,0
17900,United Kingdom,0.0,190,2,112.2,2011-06-02T14:38:00.000+03:00,14,6,5,0
15841,United Kingdom,0.0,72,9,1483.55,2011-09-28T12:15:00.000+03:00,12,9,4,0
12848,United Kingdom,0.0,675,1,208.0,2010-02-02T12:45:00.000+03:00,12,2,3,0
14151,United Kingdom,0.0,673,2,679.45,2010-02-04T15:35:00.000+03:00,15,2,5,0
15508,United Kingdom,0.0,189,6,926.83,2011-06-03T15:43:00.000+03:00,15,6,6,1
13569,United Kingdom,0.0,17,4,726.54,2011-11-22T13:07:00.000+03:00,13,11,3,0
16654,United Kingdom,0.0,141,8,1337.07,2011-07-21T15:23:00.000+03:00,15,7,5,0
13684,United Kingdom,0.0,285,4,594.88,2011-02-27T10:13:00.000+03:00,10,2,1,0
15456,United Kingdom,0.0,283,10,1696.96,2011-03-01T13:51:00.000+03:00,13,3,3,0
15438,United Kingdom,0.0,131,1,156.58,2011-07-31T14:19:00.000+03:00,14,7,1,0
16490,United Kingdom,0.0,436,1,205.41,2010-09-29T16:30:00.000+03:00,16,9,4,0
16593,United Kingdom,0.0,50,7,970.94,2011-10-20T12:41:00.000+03:00,12,10,5,0
17679,United Kingdom,0.0,52,7,2905.67,2011-10-18T07:43:00.000+03:00,7,10,3,0
17787,United Kingdom,0.0,152,4,1776.74,2011-07-10T11:24:00.000+03:00,11,7,1,0
17098,United Kingdom,0.0,381,3,591.07,2010-11-23T12:13:00.000+03:00,12,11,3,0
17361,United Kingdom,0.0,49,5,871.79,2011-10-21T15:43:00.000+03:00,15,10,6,1
16215,United Kingdom,0.0,80,1,242.35,2011-09-20T10:18:00.000+03:00,10,9,3,0
16302,United Kingdom,0.0,126,1,233.22,2011-08-05T09:44:00.000+03:00,9,8,6,1
15891,United Kingdom,0.0,226,1,468.12,2011-04-27T12:35:00.000+03:00,12,4,4,0
17501,United Kingdom,0.0,220,2,288.6,2011-05-03T09:47:00.000+03:00,9,5,3,0
13453,United Kingdom,0.0,165,3,781.69,2011-06-27T09:34:00.000+03:00,9,6,2,0
16165,United Kingdom,0.0,505,1,79.9,2010-07-22T14:17:00.000+03:00,14,7,5,0
13149,United Kingdom,0.0,14,4,1463.18,2011-11-25T13:09:00.000+03:00,13,11,6,1
18246,United Kingdom,0.0,23,2,188.7,2011-11-16T11:49:00.000+03:00,11,11,4,0
16089,United Kingdom,0.0,386,2,263.49,2010-11-18T13:51:00.000+03:00,13,11,5,0
15425,United Kingdom,0.0,400,4,1869.12,2010-11-04T18:13:00.000+03:00,18,11,5,0
17709,United Kingdom,0.0,169,5,630.21,2011-06-23T11:55:00.000+03:00,11,6,5,0
13836,United Kingdom,0.0,399,2,606.93,2010-11-05T13:31:00.000+03:00,13,11,6,1
13768,United Kingdom,0.0,726,2,875.97,2009-12-13T10:41:00.000+03:00,10,12,1,0
18101,United Kingdom,0.0,11,5,622.01,2011-11-28T13:37:00.000+03:00,13,11,2,0
14594,United Kingdom,0.0,7,2,363.33,2011-12-02T13:28:00.000+03:00,13,12,6,1
17111,United Kingdom,0.0,47,2,369.16,2011-10-23T15:59:00.000+03:00,15,10,1,0
16406,United Kingdom,0.0,18,3,528.36,2011-11-21T11:57:00.000+03:00,11,11,2,0
16091,United Kingdom,0.0,154,2,315.06,2011-07-08T08:45:00.000+03:00,8,7,6,1
14908,United Kingdom,0.0,74,2,336.9,2011-09-26T12:56:00.000+03:00,12,9,2,0
13702,United Kingdom,0.0,445,1,135.18,2010-09-20T11:40:00.000+03:00,11,9,2,0
13683,United Kingdom,0.0,457,1,228.0,2010-09-08T10:00:00.000+03:00,10,9,4,0
17192,United Kingdom,0.0,536,1,75.28,2010-06-21T16:07:00.000+03:00,16,6,2,0
17694,United Kingdom,0.0,141,3,970.39,2011-07-21T12:00:00.000+03:00,12,7,5,0
17215,United Kingdom,0.0,464,1,96.15,2010-09-01T13:39:00.000+03:00,13,9,4,0
13892,United Kingdom,0.0,26,5,422.61,2011-11-13T11:50:00.000+03:00,11,11,1,0
15752,United Kingdom,0.0,39,9,3867.37,2011-10-31T11:37:00.000+03:00,11,10,2,0
14699,United Kingdom,0.0,214,4,702.6,2011-05-09T14:54:00.000+03:00,14,5,2,0
15141,United Kingdom,0.0,457,7,1240.51,2010-09-08T11:33:00.000+03:00,11,9,4,0
15232,United Kingdom,0.0,113,2,358.06,2011-08-18T16:27:00.000+03:00,16,8,5,0
14876,United Kingdom,0.0,521,2,256.7,2010-07-06T14:57:00.000+03:00,14,7,3,0
14136,United Kingdom,0.0,400,5,1495.03,2010-11-04T11:53:00.000+03:00,11,11,5,0
17466,United Kingdom,0.0,10,2,763.28,2011-11-29T13:15:00.000+03:00,13,11,3,0
14677,United Kingdom,0.0,592,1,184.91,2010-04-26T09:48:00.000+03:00,9,4,2,0
14679,United Kingdom,0.0,381,3,1076.08,2010-11-23T11:51:00.000+03:00,11,11,3,0
15488,United Kingdom,0.0,92,4,206.88,2011-09-08T10:11:00.000+03:00,10,9,5,0
14883,United Kingdom,0.0,18,6,727.75,2011-11-21T10:23:00.000+03:00,10,11,2,0
12805,Netherlands,6.0,381,4,1269.35,2010-11-23T12:27:00.000+03:00,12,11,3,0
16067,United Kingdom,0.0,562,3,2640.61,2010-05-26T12:33:00.000+03:00,12,5,4,0
16997,United Kingdom,0.0,288,2,117.0,2011-02-24T17:28:00.000+03:00,17,2,5,0
17484,United Kingdom,0.0,576,2,148.97,2010-05-12T15:41:00.000+03:00,15,5,4,0
12960,United Kingdom,0.0,413,4,1071.07,2010-10-22T09:31:00.000+03:00,9,10,6,1
14620,United Kingdom,0.0,205,2,384.34,2011-05-18T11:58:00.000+03:00,11,5,4,0
16604,United Kingdom,0.0,562,2,335.55,2010-05-26T09:10:00.000+03:00,9,5,4,0
17798,United Kingdom,0.0,581,1,178.07,2010-05-07T11:42:00.000+03:00,11,5,6,1
16055,United Kingdom,0.0,220,1,134.8,2011-05-03T09:26:00.000+03:00,9,5,3,0
14991,United Kingdom,0.0,430,1,299.55,2010-10-05T13:01:00.000+03:00,13,10,3,0
17199,United Kingdom,0.0,582,1,104.08,2010-05-06T13:53:00.000+03:00,13,5,5,0
16665,United Kingdom,0.0,362,1,83.2,2010-12-12T14:03:00.000+03:00,14,12,1,0
14988,United Kingdom,0.0,211,7,1954.77,2011-05-12T12:05:00.000+03:00,12,5,5,0
13545,United Kingdom,0.0,390,2,321.73,2010-11-14T11:27:00.000+03:00,11,11,1,0
17263,United Kingdom,0.0,208,1,63.44,2011-05-15T14:32:00.000+03:00,14,5,1,0
13955,United Kingdom,0.0,154,3,523.91,2011-07-08T17:19:00.000+03:00,17,7,6,1
16390,United Kingdom,0.0,536,3,467.5,2010-06-21T10:11:00.000+03:00,10,6,2,0
13083,United Kingdom,0.0,4,3,313.83,2011-12-05T15:01:00.000+03:00,15,12,2,0
18143,United Kingdom,0.0,116,2,1000.16,2011-08-15T12:07:00.000+03:00,12,8,2,0
16577,United Kingdom,0.0,666,1,380.0,2010-02-11T09:45:00.000+03:00,9,2,5,0
16424,United Kingdom,0.0,191,2,352.46,2011-06-01T13:40:00.000+03:00,13,6,4,0
16226,United Kingdom,0.0,203,5,598.25,2011-05-20T14:41:00.000+03:00,14,5,6,1
14638,United Kingdom,0.0,50,1,443.6,2011-10-20T10:10:00.000+03:00,10,10,5,0
15823,United Kingdom,0.0,372,3,3573.93,2010-12-02T15:08:00.000+03:00,15,12,5,0
12625,Germany,1.0,211,4,4552.64,2011-05-12T09:54:00.000+03:00,9,5,5,0
12434,Australia,10.0,84,3,1103.43,2011-09-16T12:38:00.000+03:00,12,9,6,1
16478,United Kingdom,0.0,25,3,300.76,2011-11-14T15:51:00.000+03:00,15,11,2,0
12462,Spain,3.0,18,2,1152.15,2011-11-21T09:11:00.000+03:00,9,11,2,0
14478,United Kingdom,0.0,382,4,855.1,2010-11-22T15:29:00.000+03:00,15,11,2,0
16515,United Kingdom,0.0,52,10,2953.38,2011-10-18T13:10:00.000+03:00,13,10,3,0
13902,Denmark,14.0,724,1,429.66,2009-12-15T10:02:00.000+03:00,10,12,3,0
13655,United Kingdom,0.0,114,6,2207.31,2011-08-17T14:25:00.000+03:00,14,8,4,0
17691,United Kingdom,0.0,358,4,637.55,2010-12-16T17:20:00.000+03:00,17,12,5,0
14065,United Kingdom,0.0,389,3,840.62,2010-11-15T16:13:00.000+03:00,16,11,2,0
17577,United Kingdom,0.0,645,2,348.75,2010-03-04T13:01:00.000+03:00,13,3,5,0
16236,United Kingdom,0.0,78,1,432.2,2011-09-22T14:10:00.000+03:00,14,9,5,0
16291,Portugal,5.0,682,1,117.72,2010-01-26T16:26:00.000+03:00,16,1,3,0
16054,United Kingdom,0.0,145,4,2062.32,2011-07-17T13:08:00.000+03:00,13,7,1,0
13744,United Kingdom,0.0,95,2,975.76,2011-09-05T15:19:00.000+03:00,15,9,2,0
17352,United Kingdom,0.0,696,1,36.25,2010-01-12T16:13:00.000+03:00,16,1,3,0
16301,United Kingdom,0.0,736,1,107.33,2009-12-03T10:20:00.000+03:00,10,12,5,0
17666,United Kingdom,0.0,3,5,453.48,2011-12-06T09:06:00.000+03:00,9,12,3,0
16927,United Kingdom,0.0,276,2,139.85,2011-03-08T13:21:00.000+03:00,13,3,3,0
13181,United Kingdom,0.0,381,1,359.69,2010-11-23T15:05:00.000+03:00,15,11,3,0
18201,United Kingdom,0.0,722,1,447.53,2009-12-17T08:55:00.000+03:00,8,12,5,0
17196,United Kingdom,0.0,427,1,327.75,2010-10-08T11:31:00.000+03:00,11,10,6,1
15813,United Kingdom,0.0,207,2,1095.11,2011-05-16T08:13:00.000+03:00,8,5,2,0
18202,United Kingdom,0.0,199,3,1396.99,2011-05-24T12:12:00.000+03:00,12,5,3,0
12631,Finland,11.0,57,6,3481.57,2011-10-13T13:53:00.000+03:00,13,10,5,0
16552,United Kingdom,0.0,242,2,351.89,2011-04-11T10:04:00.000+03:00,10,4,2,0
16189,United Kingdom,0.0,15,2,155.48,2011-11-24T11:47:00.000+03:00,11,11,5,0
17533,United Kingdom,0.0,434,1,34.8,2010-10-01T09:14:00.000+03:00,9,10,6,1
13853,United Kingdom,0.0,57,1,971.7,2011-10-13T14:18:00.000+03:00,14,10,5,0
16628,United Kingdom,0.0,29,7,2318.1,2011-11-10T12:45:00.000+03:00,12,11,5,0
15654,United Kingdom,0.0,9,2,395.91,2011-11-30T13:08:00.000+03:00,13,11,4,0
12895,United Kingdom,0.0,42,2,372.8,2011-10-28T13:51:00.000+03:00,13,10,6,1
16489,United Kingdom,0.0,380,2,303.7,2010-11-24T14:40:00.000+03:00,14,11,4,0
15577,United Kingdom,0.0,151,5,396.03,2011-07-11T17:03:00.000+03:00,17,7,2,0
14892,United Kingdom,0.0,690,1,202.35,2010-01-18T08:58:00.000+03:00,8,1,2,0
17958,United Kingdom,0.0,116,2,320.18,2011-08-15T12:19:00.000+03:00,12,8,2,0
18162,United Kingdom,0.0,732,1,348.83,2009-12-07T13:24:00.000+03:00,13,12,2,0
17879,United Kingdom,0.0,173,1,178.52,2011-06-19T12:36:00.000+03:00,12,6,1,0
15143,United Kingdom,0.0,225,2,563.63,2011-04-28T12:03:00.000+03:00,12,4,5,0
14297,United Kingdom,0.0,17,4,1182.45,2011-11-22T09:06:00.000+03:00,9,11,3,0
16603,United Kingdom,0.0,74,2,478.47,2011-09-26T10:06:00.000+03:00,10,9,2,0
14700,United Kingdom,0.0,32,5,2430.94,2011-11-07T14:40:00.000+03:00,14,11,2,0
14441,United Kingdom,0.0,0,11,4530.09,2011-12-09T09:07:00.000+03:00,9,12,6,1
17228,United Kingdom,0.0,15,13,2752.29,2011-11-24T10:24:00.000+03:00,10,11,5,0
15490,United Kingdom,0.0,430,1,210.85,2010-10-05T13:11:00.000+03:00,13,10,3,0
14839,United Kingdom,0.0,418,3,768.28,2010-10-17T13:01:00.000+03:00,13,10,1,0
17481,United Kingdom,0.0,3,4,1172.31,2011-12-06T12:28:00.000+03:00,12,12,3,0
16231,United Kingdom,0.0,379,4,1060.55,2010-11-25T15:00:00.000+03:00,15,11,5,0
14813,United Kingdom,0.0,369,4,888.91,2010-12-05T11:57:00.000+03:00,11,12,1,0
13978,United Kingdom,0.0,14,2,132.53,2011-11-25T11:36:00.000+03:00,11,11,6,1
15575,United Kingdom,0.0,619,1,30.1,2010-03-30T12:50:00.000+03:00,12,3,3,0
12925,United Kingdom,0.0,4,3,705.33,2011-12-05T11:11:00.000+03:00,11,12,2,0
17890,United Kingdom,0.0,322,2,571.77,2011-01-21T11:19:00.000+03:00,11,1,6,1
17337,United Kingdom,0.0,151,4,1957.66,2011-07-11T14:55:00.000+03:00,14,7,2,0
18287,United Kingdom,0.0,42,7,2378.25,2011-10-28T09:29:00.000+03:00,9,10,6,1
15065,United Kingdom,0.0,37,5,3288.34,2011-11-02T09:45:00.000+03:00,9,11,4,0
14119,United Kingdom,0.0,375,2,146.89,2010-11-29T10:33:00.000+03:00,10,11,2,0
17902,United Kingdom,0.0,546,1,108.04,2010-06-11T12:25:00.000+03:00,12,6,6,1
17250,United Kingdom,0.0,3,2,381.97,2011-12-06T12:15:00.000+03:00,12,12,3,0
13866,United Kingdom,0.0,74,1,145.67,2011-09-26T14:54:00.000+03:00,14,9,2,0
12440,Austria,12.0,462,2,859.2,2010-09-03T13:11:00.000+03:00,13,9,6,1
14742,United Kingdom,0.0,435,1,539.05,2010-09-30T14:07:00.000+03:00,14,9,5,0
18155,United Kingdom,0.0,75,3,351.46,2011-09-25T13:32:00.000+03:00,13,9,1,0
12870,United Kingdom,0.0,375,3,1530.19,2010-11-29T13:42:00.000+03:00,13,11,2,0
14155,United Kingdom,0.0,266,1,118.75,2011-03-18T14:13:00.000+03:00,14,3,6,1
12400,Australia,10.0,414,1,205.25,2010-10-21T13:45:00.000+03:00,13,10,5,0
16972,United Kingdom,0.0,382,2,749.0,2010-11-22T10:59:00.000+03:00,10,11,2,0
15258,United Kingdom,0.0,168,2,623.16,2011-06-24T12:30:00.000+03:00,12,6,6,1
18191,United Kingdom,0.0,261,2,426.8,2011-03-23T12:08:00.000+03:00,12,3,4,0
17417,United Kingdom,0.0,548,1,164.18,2010-06-09T10:00:00.000+03:00,10,6,4,0
16403,United Kingdom,0.0,312,1,177.5,2011-01-31T13:39:00.000+03:00,13,1,2,0
14754,United Kingdom,0.0,44,6,1547.93,2011-10-26T12:01:00.000+03:00,12,10,4,0
15822,United Kingdom,0.0,3,6,1610.26,2011-12-06T14:50:00.000+03:00,14,12,3,0
16314,United Kingdom,0.0,389,3,1402.6,2010-11-15T12:06:00.000+03:00,12,11,2,0
16567,United Kingdom,0.0,194,2,593.2,2011-05-29T13:57:00.000+03:00,13,5,1,0
14542,United Kingdom,0.0,185,1,103.25,2011-06-07T08:19:00.000+03:00,8,6,3,0
17542,United Kingdom,0.0,269,3,340.85,2011-03-15T11:45:00.000+03:00,11,3,3,0
12627,Germany,1.0,10,7,4306.05,2011-11-29T12:07:00.000+03:00,12,11,3,0
15777,United Kingdom,0.0,241,6,1028.21,2011-04-12T16:43:00.000+03:00,16,4,3,0
12526,Germany,1.0,0,3,1316.66,2011-12-09T12:09:00.000+03:00,12,12,6,1
16211,United Kingdom,0.0,88,2,790.59,2011-09-12T12:11:00.000+03:00,12,9,2,0
13387,United Kingdom,0.0,417,1,186.94,2010-10-18T14:07:00.000+03:00,14,10,2,0
17273,United Kingdom,0.0,424,1,141.12,2010-10-11T15:57:00.000+03:00,15,10,2,0
17131,United Kingdom,0.0,5,5,2381.57,2011-12-04T12:52:00.000+03:00,12,12,1,0
18182,United Kingdom,0.0,463,1,277.45,2010-09-02T14:25:00.000+03:00,14,9,5,0
15865,United Kingdom,0.0,40,5,2197.86,2011-10-30T12:43:00.000+03:00,12,10,1,0
15253,United Kingdom,0.0,16,8,1964.43,2011-11-23T16:22:00.000+03:00,16,11,4,0
12512,Israel,24.0,66,2,132.18,2011-10-04T14:55:00.000+03:00,14,10,3,0
14247,United Kingdom,0.0,278,5,723.32,2011-03-06T15:21:00.000+03:00,15,3,1,0
15629,United Kingdom,0.0,450,4,1423.1,2010-09-15T13:46:00.000+03:00,13,9,4,0
14996,United Kingdom,0.0,481,2,366.33,2010-08-15T13:44:00.000+03:00,13,8,1,0
14850,United Kingdom,0.0,311,6,1550.06,2011-02-01T11:21:00.000+03:00,11,2,3,0
14491,United Kingdom,0.0,175,2,340.93,2011-06-17T15:22:00.000+03:00,15,6,6,1
14416,United Kingdom,0.0,22,2,189.5,2011-11-17T15:22:00.000+03:00,15,11,5,0
17082,United Kingdom,0.0,33,6,4520.03,2011-11-06T15:17:00.000+03:00,15,11,1,0
16427,United Kingdom,0.0,263,2,166.06,2011-03-21T17:10:00.000+03:00,17,3,2,0
12386,Australia,10.0,366,1,215.7,2010-12-08T09:53:00.000+03:00,9,12,4,0
13052,United Kingdom,0.0,212,7,3006.23,2011-05-11T14:12:00.000+03:00,14,5,4,0
16147,United Kingdom,0.0,133,5,2371.07,2011-07-29T09:57:00.000+03:00,9,7,6,1
17340,United Kingdom,0.0,29,18,16679.15,2011-11-10T10:45:00.000+03:00,10,11,5,0
18274,United Kingdom,0.0,30,1,175.92,2011-11-09T17:03:00.000+03:00,17,11,4,0
12503,Spain,3.0,584,1,230.0,2010-05-04T13:59:00.000+03:00,13,5,3,0
15759,United Kingdom,0.0,218,7,735.89,2011-05-05T15:13:00.000+03:00,15,5,5,0
14353,United Kingdom,0.0,215,3,376.5,2011-05-08T16:06:00.000+03:00,16,5,1,0
12851,United Kingdom,0.0,96,2,280.76,2011-09-04T12:41:00.000+03:00,12,9,1,0
14848,United Kingdom,0.0,404,1,166.32,2010-10-31T12:22:00.000+03:00,12,10,1,0
